,미디어타입,제목,장소명,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일,img
364,drama,경이로운 소문,운산,7화에서 신명휘 시장(최광일)과 대표(김귀선)가 이 식당에서 만났다.,매일 11시 30분 - 22시,15시 - 17시 30분,연중무휴,서울특별시 영등포구 여의공원로 101,37.529282,126.92486,02-780-6333,2022-11-25,https://th.bing.com/th/id/OIP.D8lGFkfKitNG34aIwbedPQHaE8?w=260&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
365,drama,경이로운 소문,쌍대포소금구이 본점,11회에서 가모탁(유준상)은 7년 전 형사 소권(전석호)가 이 식당의 그의 테이블에 합석하여 그에게 신 시장과 김영님 사이의 관계에 대해 알려주던 일을 회상합니다.,"일-목 09시 - 22시 50분, 금-토 09시 - 23시 50분",정보없음,연중무휴,서울특별시 용산구 청파로 291,37.545541,126.97006,0507-1474-1637,2022-11-25,https://th.bing.com/th/id/OIP.QY2PFrq3HgURX0sYhODRCQHaE7?w=259&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
366,drama,경이로운 소문,용현1.4동,"1화에서 절친 소문(조병규), 임주연(이지원), 김웅민(김은수)이 등교길에 이 집을 지나간다.",매일 00시 - 24시,정보없음,연중무휴,인천광역시 미추홀구 수봉남로18번길 81-22,37.457023,126.6609,032-728-6181,2022-11-25,https://th.bing.com/th/id/OIP.i0uM4HviNyeE0GdKKnP5ywHaFj?w=235&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
367,drama,경찰수업,블루부코,경찰학교 캠퍼스 인근에 위치한 펍 '고씨맥주'로 등장한다. 학원의 학생들은 물론 교직원들 사이에서도 인기가 많다.,매일 09시 20분 - 23시,정보없음,연중무휴,대전광역시 동구 동광장로 16,36.32977,127.4393,0507-1367-2423,2022-11-25,https://th.bing.com/th/id/OIP.hNEUnEFAE9r_d0QtEGKfpAHaHa?w=177&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
368,drama,경찰수업,이촌로29길,"1회에서 강선호(B1A4 출신 정진영)와 그의 양가인 윤승범(최우성), 윤택일(오만석)은 외식을 마치고 집으로 돌아간다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 이촌로29길,37.525257,126.96103,02-2199-6114,2022-11-25,https://th.bing.com/th/id/OIP.85KiS-Ubjx-rb5RiuSHaOAHaEo?w=285&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
369,drama,경찰수업,서울로7017,오강희(정수정)와 강선호(정진영)는 7회에서 강희의 어머니 재판에 참석한 후 이 '정원'에 앉아 마음을 터놓고 이야기를 나눈다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 청파로 432,37.556524,126.97375,02-313-7017,2022-11-25,https://th.bing.com/th/id/OIP.6A3VwU8Xnd-ZAJdooxMuHgHaFS?w=252&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
370,drama,경찰수업,스테이트 타워 남산,유동만(차태현)은 1회에서 불법 카지노 조직의 흔적을 찾아 이곳에서 잠복 도박을 한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 퇴계로 100,37.560342,126.98297,02-6020-5500,2022-11-25,https://th.bing.com/th/id/OIP.ejpFbalcyIo66gyANkFMNQHaHS?w=196&h=192&c=7&r=0&o=5&dpr=1.3&pid=1.7
371,drama,경찰수업,한국기술교육대학교 제1캠퍼스,2화에서 경찰대학 입학 시험을 위해 강선호(전 B1A4의 정진영)와 그의 동료들이 훈련하는 곳이다.,매일 00시 - 24시,정보없음,연중무휴,충청남도 천안시 동남구 병천면 충절로 1600,36.763684,127.28196,041-560-1114,2022-11-25,https://th.bing.com/th/id/OIP.yXNlhVZOJyPwiWdRSDYNYgHaEK?w=287&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
372,drama,계룡선녀전,용추폭포,1회에서 정이현(윤현민)과 김금(서지훈)은 선옥남(고두심/문채원)이 선옥남(고두심/문채원)을 우연히 만난다.,매일 00시 - 24시,정보없음,연중무휴,경기도 가평군 가평읍 승안리 산225,37.855003,127.48129,031-580-9900,2022-11-25,https://th.bing.com/th/id/OIP.x4DhjCMUfLyym1oIMsz0EgHaGV?w=204&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
373,drama,계룡선녀전,동춘상회,최종화 16회에서 이함숙(전수진)이 정이현(윤현민)에게 코트를 사러 왔다. 점원에게 사치스럽지만 시골에서 입기 불편하고 부끄럽다고 말한다.,매일 10시 30분 - 21시,정보없음,연중무휴,경기도 용인시 기흥구 동백죽전대로175번길 6,37.257691,127.16008,080-500-1650,2022-11-25,https://th.bing.com/th/id/OIP.GYFppLQrCNlXt2KJdsrs-wHaE6?w=270&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
374,drama,계룡선녀전,미메시스 아트 뮤지엄,출판사가 회의에서 그녀의 에로스 소설을 출판하고 싶어한다는 사실을 알게 되어 조금 당황스럽습니다. '점순호랑이' 기사가 나온 후 출판사 관계자는 금에게 전화를 걸어 '점순호랑이'라는 기사가 좋은 반응을 보인 탓에 마케팅 활동을 할 의향이 있는지 물었다.,수-일 10시 - 18시,정보없음,"월요일, 화요일",경기도 파주시 문발동 253,37.716786,126.68877,031-955-4100,2022-11-25,
375,drama,계룡선녀전,밀양역,"3회에서 '계룡역'에 오선생 삼인조(안길상), 산신/마법사 박(김민규), 선녀 오(황영희)가 등장한다.",매일 00시 - 24시,정보없음,연중무휴,경상남도 밀양시 중앙로 62,35.47456,128.771186,1544-7788,2022-11-25,https://th.bing.com/th/id/OIP.HJpeWHcfF4b1U4cU9lfUOwHaFj?w=237&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
376,drama,계룡선녀전,함양 함화루,이 정자는  요정 왕국의 일부로 등장한다. 산신/마법사 박(김민규)은 다른 요정의 등 뒤에서 요정의 세레나데를 부르다 붙잡혀 북극성의 주인이 그를 인간계로 추방한다.,매일 00시 - 24시,정보없음,연중무휴,경상남도 함양군 함양읍 운림리,35.524592,127.71884,055-960-5114,2022-11-25,https://th.bing.com/th/id/OIP.XrNSypQFrlDykfHZaMS-SQHaE8?w=291&h=194&c=7&r=0&o=5&dpr=1.3&pid=1.7
377,drama,계룡선녀전,문경새재촬영장 (오픈세트장),이곳은 인간계에서 선옥남(문채원)과 그녀의 나무꾼 남편이 살았던 곳이다.,"하절기 매일 09시 - 18시, 동절기 매일 09시 - 17시",정보없음,연중무휴,경상북도 문경시 문경읍 새재로 1037,36.771097,128.073937,054-571-0709,2022-11-25,
378,drama,계룡선녀전,부석사,마마요정과 계령의 '선녀다방'이 있는 곳입니다. 1회에서 정이현(윤현민)과 김금(서지훈)은 우연히 숲 속에 숨겨진 카페를 발견하고 그곳에서 선옥남(고두심/문채)을 만난다.,매일 09시 - 18시,정보없음,연중무휴,경상북도 영주시 부석면 부석사로 345,36.998776,128.68753,054-633-3464,2022-11-25,https://th.bing.com/th/id/OIP.TYiGrc6JsN-xLCyDZ0VqcwHaE8?w=262&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
379,drama,계룡선녀전,선릉로157길,11회에서 점순(구구단 강미나)의 행방을 걱정하는 김금(서지훈)의 운전 선옥남(문채원)은 그녀의 수제맥주집을 알아보기 위해 이 거리로 향한다. 차 안에서 기다리던 옥남은 술에 취한 소녀가 술집에서 나와 입구 앞에서 쓰러지는 것을 보고 즉시 그녀를 도우러 나갑니다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 선릉로157길 25,37.526147,127.03769,02-3423-5114,2022-11-25,https://th.bing.com/th/id/OIP.3AXU_J1Q2a3nvZdkEBOkwwHaEK?w=298&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
380,drama,계룡선녀전,강북 메가스터디학원,12회에서 학원에 레슨을 받기 위해 찾아온다. 학교에 다니던 중 갑자기 나타난 조봉대(안영미)를 보고 수업을 건너뛰고 학교를 떠나고 싶어질 정도로 겁이 난다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 노원구 노해로 459,37.654197,127.05905,0507-1407-3378,2022-11-25,https://th.bing.com/th/id/OIP.Ap29MIJubtd_APlDkqTvHAHaE8?w=297&h=198&c=7&r=0&o=5&dpr=1.3&pid=1.7
381,drama,계룡선녀전,세븐일레븐 노원제일점,"12회에서 엄경술(유정우)은 학원을 나와 이곳에 왔다. 조봉대(안영미)를 보고 충격받아 가게에서 소시지를 먹고, 경술은 봉대를 즐겁게 하기 위해 비명을 지르며 뛰쳐나갑니다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 노원구 동일로 1417,37.654997,127.06001,02-934-9102,2022-11-25,https://th.bing.com/th/id/OIP.WgankV8HCYnQYcjWlcLwZAHaDm?w=343&h=170&c=7&r=0&o=5&dpr=1.3&pid=1.7
382,drama,계룡선녀전,서울시립대학교,이는 정이현(윤현민 분)이 강의하는 곳이자 선옥남(고두심 분/문채원 분)이 근무하는 베이반스 커피 카페가 위치한 '엄마요정과 나무꾼' 이원대의 배경이다. 2회에서는 옥남과 딸 전섬(구구단 강미나)이 머리 약속을 마치고 카페로 돌아가기 위해 대학 입구를 향해 길을 걷는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 동대문구 서울시립대로 163,37.583383,127.059971,02-6490-6114,2022-11-25,https://th.bing.com/th/id/OIP.UKsqw27_dffOGs1VbirGKwHaEA?w=300&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
383,drama,계룡선녀전,세븐일레븐 마포연남점,"9회에 정이현(윤현민)과 김금(서지훈)이 등장한다. 술 취한 이함숙(전수진)의 부탁으로 콜라를 산다. 무뚝뚝한 금이 이현에게 사전 예고도 없이 선옥남(문채원)을 초대하자고 말하지만, 이현은 자신에 대한 감정 때문에 이를 무시한다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성미산로 142,37.563608,126.92232,02-3141-9809,2022-11-25,https://th.bing.com/th/id/OIP.AH7K8U6IZSMX_OGVEZC-LwHaEm?w=275&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
384,drama,계룡선녀전,은행어린이공원,7-8회 선옥남(문채원)과 이함숙(전수진) 이현을 만나러 가는 길에 집 밖에서 여러 번 김금을 만난다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성미산로29길 17-3,35.564575,124.92228,02-3153-8114,2022-11-25,https://th.bing.com/th/id/OIP.rMEUxas3OptmDBm3Jah9_AAAAA?w=160&h=129&c=7&r=0&o=5&dpr=1.3&pid=1.7
385,drama,계룡선녀전,성미산로29길,선옥남(문채원 분)은 8회에서 자신의 집 밖 이 거리에서 김금(서지훈 분)과 이야기를 나눈다. 이후 김금은 이현을 만나러 가는 이함숙(전수진 분)과 마주치며 자신의 마음을 고백한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성미산로29길 3,37.564235,126.92285,02-3153-8114,2022-11-25,https://th.bing.com/th/id/OIP.XU1-cvt0J0jiqwlr1IDW8wHaGS?w=212&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
386,drama,계룡선녀전,도화소어린이공원,3회에서 과식비를 내고 간신히 탈출한 정이현(윤현민)과 김금(서지훈)은 이 공원의 쉼터를 찾아온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 토정로37길 22,37.540997,126.94534,02-3153-8114,2022-11-25,https://th.bing.com/th/id/OIP.BTgxv00zBN6j34YsO9ty7AHaJ4?w=144&h=192&c=7&r=0&o=5&dpr=1.3&pid=1.7
387,drama,계룡선녀전,이화여대길,2회에서 선옥남(고두심)과 그녀의 딸 전섬(구구단 강미나)은 호기심 어린 시선으로 이 거리를 걷는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서대문구 이화여대길,37.561923,126.94703,02-330-1301,2022-11-25,
388,drama,계룡선녀전,세빛섬,11회에서 점순(구구단 강미나)은 세빛섬을 바라보며 데이트를 한다. 16회 마지막회에서 김금(서지훈)은 육식을 금하고 마침내 인간의 모습을 유지한 점순을 만나기 위해 이곳을 찾는다. 푸드트럭에서 소시지를 사고 있던 중 경술은 점순에게 다가가 사과한다. 김금은 천계에서 지상으로 돌아온 선옥남(문채원)과 재회한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서초구 올림픽대로 683,37.512019,126.9953,1566-3433,2022-11-25,https://th.bing.com/th/id/OIP.rj-K7JL8u4TNzvDu9Ka2-AHaFS?w=246&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
389,drama,계룡선녀전,용산역,14화에서 구선생(안길상)과 산신/박마법사(김민규)가 계룡으로 돌아가는 기차를 이 역에서 기다린다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 한강대로23길 55,37.528843,126.96408,1544-7788,2022-11-25,https://th.bing.com/th/id/OIP.9XUNSsFr5CNGFXrafGOPuQHaE8?w=303&h=202&c=7&r=0&o=5&dpr=1.3&pid=1.7
390,drama,계룡선녀전,문화역서울284,3화에서 요정이 인간의 영역에서 어떻게 살고 자신의 정체도 모를 수 있는지에 대한 호기심으로 사람들을 보고있다.,화-일 11시 - 19시,정보없음,월요일,서울특별시 중구 통일로 1,37.555944,126.971594,0507-1416-3501,2022-11-25,
391,drama,계룡선녀전,목포역,"3화에서는 아직 실현되지 않은 오류의 코미디에서 구사부(안길상), 산신 박(김민규), 오요정(황영희)의 3인조 요정이 역에서 의기양양하게 등장한다.",매일 00시 - 24시,정보없음,연중무휴,전라남도 목포시 영산로 98,34.791049,126.38661,1544-7788,2022-11-25,https://th.bing.com/th/id/OIP.kEkELBptkqpmQqb3ZWDImAHaFj?w=234&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
392,drama,계룡선녀전,합동직업소개소,"5화에서 구사부(안길상), 산신/마법사 박(김민규), 오요정(황영희)의 3인조 요정 오(전)남편을 찾아 '공감고용공감'에 온다.",매일 00시 - 24시,정보없음,연중무휴,전라남도 목포시 해안로249번길 3,34.786778,126.38836,061-244-3626,2022-11-25,https://th.bing.com/th/id/OIP.waSxH5S7hYILqryPoDZ8SQHaFU?w=258&h=185&c=7&r=0&o=5&dpr=1.3&pid=1.7
393,drama,계룡선녀전,신원사,1회에서 정이현(윤현민)과 김금(서지훈)이 마을 파티에 참석하는 곳이다.,매일 00시 - 24시,정보없음,연중무휴,충청남도 공주시 계룡면 신원사동길 1,36.335189,127.18399,041-852-4230,2022-11-25,https://th.bing.com/th/id/OIP.26kBiMCUi1aokHyltAjaFAHaE6?w=270&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
394,drama,계룡선녀전,부소산성,이 정자는 4회에서 머리요정이 선녀의 죽음을 알릴 때 등장합니다.,"하절기 매일 09시 - 18시, 동절기 매일 09시 - 17시",정보없음,연중무휴,충청남도 부여군 부여읍 부소로 15,36.287052,126.91527,041-830-2880,2022-11-25,
395,drama,계백,백제문화단지,드라마의 주요 촬영지,"화-일 09시 - 18시 (기본), 화-일 09시 - 17시 (12월-2월), 금-일 09시 - 22시 (4-11월)",정보없음,월요일,충청남도 부여군 규암면 백제문로 455,36.3069,126.9066,041-408-7290,2022-11-25,
396,drama,고교처세왕,남이섬,9회에서 이민석(서인국 분)과 정수영(이하나 분)이 데이트 장소로 나선다.,매일 08시 - 21시,정보없음,연중무휴,강원도 춘천시 남산면 남이섬길 1,37.789935,127.52581,0507-1311-8114,2022-11-25,https://th.bing.com/th/id/OIP.NT8EQr63cWse-OnL-T6dKgHaE8?w=242&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
397,drama,고교처세왕,자하슈퍼,13회에서 두 자매인 정수영(이하나)과 정유아(이율음)는 이 시장에서 아이스크림을 사서 비가 그치기를 기다리며 먹는다. 이후 에피소드에서 이민석(서인국)과 수영은 밤에 그녀를 집으로 데려다 줄 때 이곳을 지나간다.,매일 09시 - 18시,정보없음,연중무휴,서울특별시 종로구 자하문로42길 57,37.600253,126.96281,02-394-2086,2022-11-25,https://th.bing.com/th/id/OIP.GfQMc7XBrYBT4ZYyH_ENQgHaE7?w=225&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
398,drama,고교처세왕,인천보건고등학교,이민식(서인국)이 다녔던 고등학교이다.,매일 00시 - 24시,정보없음,연중무휴,인천광역시 서구 서달로 58-16,37.50473,126.681,032-570-9000,2022-11-25,https://th.bing.com/th/id/OIP.p32844NkzqGZvy55VybtsQHaHa?w=180&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
399,drama,고백부부,신동카페거리,고독재(이이경) 아버지의 식당이 있는 거리다.,매일 00시 - 24시,정보없음,연중무휴,경기도 수원시 영통구 신동 신동카페거리,37.247646,127.04307,1899-3300,2022-11-25,https://th.bing.com/th/id/OIP.CWz61zLLJ8lZ8hnUjMenkgHaFj?w=216&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
400,drama,고백부부,퍼스트가든,12화에서 마진주(장나라)와 최반도(손호준)의 두 신 도플갱어가 하늘정원에서 싸우는 장면은 바로 이곳이다.,매일 10시 - 22시,정보없음,연중무휴,경기도 파주시 탑삭골길 260,37.7321551,126.793933,031-957-6861,2022-11-25,https://th.bing.com/th/id/OIP.BVXd_aUIT2G1nML62s1SEQHaE8?w=297&h=198&c=7&r=0&o=5&dpr=1.3&pid=1.7
401,drama,고백부부,로데오프라자,"최종회 12화에서 마진주(장나라 분), 최반도(손호준 분)가 아들, 부모님과 함께 외식했던 식당이다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 광진구 동일로20길 106,37.539512,127.06924,02-450-1114,2022-11-25,https://th.bing.com/th/id/OIP.IwpLWv1XmVL-kFXIytUcDgHaFj?w=231&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
402,drama,고백부부,덕성여자대학교,이곳은 드라마 안에서 최반도(손호준)와 마진주(장나라)가 다닌 학교로 1999년으로 시간여행을 다녀온 뒤 다시 다니는 '한국대학'으로 등장한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 도봉구 삼양로144길 39,37.65247,127.0158,02-901-8006,2022-11-25,https://th.bing.com/th/id/OIP.yReMTXrwvBBNYiIjd40uWgHaDL?w=320&h=150&c=7&r=0&o=5&dpr=1.3&pid=1.7
403,drama,고백부부,곱창전골,2회에서 시간여행을 마치고 참석한 최반도(손호준). 이곳이 처음 만난 곳임을 깨닫고 역사가 되풀이되지 않도록 최선을 다한다.,매일 19시 - (익일) 04시,정보없음,연중무휴,서울특별시 마포구 와우산로29길 8,37.554734,126.92944,02-3143-2284,2022-11-25,https://th.bing.com/th/id/OIP.1UqAlISqIndp88iQ5DAsiAHaHa?w=187&h=187&c=7&r=0&o=5&dpr=1.3&pid=1.7
404,drama,고백부부,하늘공원,4화에서 민서영(고보결)과 최반도(손호준)가 데이트를 하러 이곳에 왔다.,매일 05시 - 22시 (월마다 유동적),정보없음,연중무휴,서울특별시 마포구 하늘공원로 95,37.567465,126.88546,02-300-5501,2022-11-25,https://th.bing.com/th/id/OIP.Uux3eeshIikePTPXy7Ht1AHaE8?w=269&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
405,drama,고백부부,향꽃,"3회에서 1999년으로 돌아가보면 안재우(허정민)와 윤보름(한보름)이 여기서 첫 데이트, 재우가 취해서 기절할 때까지 막걸리를 마신다.",매일 17시 - (익일) 05시,정보없음,연중무휴,서울특별시 서대문구 연세로7안길 39,37.558099,126.93453,0504-1845-4064,2022-11-25,https://th.bing.com/th/id/OIP.0Bh1E85nhTw-pFKbnXnCNQAAAA?w=167&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
406,drama,고백부부,서울중앙지방법원,1회에서 이혼 후 마진주(장나라 분)와 최반도(손호준 분)가 법원을 나서는 모습.,평일 09시 - 18시 ,정보없음,주말,서울특별시 서초구 서초중앙로 157,37.496068,127.01148,02-530-1114,2022-11-25,
